timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597308663576,13,HTTP Request,200,OK,users 1-61,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663579,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663579,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663584,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663573,24,HTTP Request,200,OK,users 1-67,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,24,0,12
1597308663589,12,HTTP Request,200,OK,users 1-62,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663589,12,HTTP Request,200,OK,users 1-61,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663589,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663592,12,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663592,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663597,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663597,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663601,12,HTTP Request,200,OK,users 1-62,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663601,13,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663604,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663605,12,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663609,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663610,12,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663613,12,HTTP Request,200,OK,users 1-62,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663614,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663617,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663617,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663621,13,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663622,14,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308663625,12,HTTP Request,200,OK,users 1-62,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663626,13,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663630,12,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663630,12,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663634,13,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663636,12,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663637,12,HTTP Request,200,OK,users 1-62,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663639,13,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663642,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663642,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663647,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663649,12,HTTP Request,200,OK,users 1-62,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663648,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663652,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663655,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663655,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663659,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663661,12,HTTP Request,200,OK,users 1-62,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663661,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663664,13,HTTP Request,200,OK,users 1-66,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663668,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663668,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663671,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663673,11,HTTP Request,200,OK,users 1-62,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,11,0,0
1597308663674,12,HTTP Request,200,OK,users 1-64,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663677,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663681,12,HTTP Request,200,OK,users 1-65,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663681,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663683,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663672,24,HTTP Request,200,OK,users 1-68,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,24,0,11
1597308663685,11,HTTP Request,200,OK,users 1-62,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,11,0,0
1597308663686,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663689,13,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663694,12,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663694,12,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663696,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663696,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663699,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663702,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663706,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663706,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663708,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663708,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663712,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663715,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663719,12,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663719,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663720,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663720,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663725,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663727,13,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663731,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663732,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663732,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663732,12,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663738,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663740,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663744,13,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663744,13,HTTP Request,200,OK,users 1-68,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663744,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663744,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663751,12,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663752,13,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663757,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663757,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663757,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663757,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663763,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663765,13,HTTP Request,200,OK,users 1-66,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663769,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663769,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663770,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663770,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663776,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663778,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663781,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663781,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663783,12,HTTP Request,200,OK,users 1-63,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663783,12,HTTP Request,200,OK,users 1-65,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663774,24,HTTP Request,200,OK,users 1-69,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,24,0,11
1597308663789,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663790,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663793,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663793,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663795,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663796,12,HTTP Request,200,OK,users 1-65,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663798,12,HTTP Request,200,OK,users 1-69,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663802,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663803,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663805,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663805,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663808,13,HTTP Request,200,OK,users 1-63,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663808,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663810,12,HTTP Request,200,OK,users 1-69,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663815,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663815,12,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663817,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663817,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663821,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663822,12,HTTP Request,200,OK,users 1-69,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663828,13,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663829,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663828,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663829,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663834,12,HTTP Request,200,OK,users 1-69,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663834,12,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663841,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663841,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663841,12,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663841,13,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663846,12,HTTP Request,200,OK,users 1-69,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663846,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663853,12,HTTP Request,200,OK,users 1-68,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663853,12,HTTP Request,200,OK,users 1-67,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663853,13,HTTP Request,200,OK,users 1-66,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308663854,12,HTTP Request,200,OK,users 1-64,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663858,12,HTTP Request,200,OK,users 1-69,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308663859,13,HTTP Request,200,OK,users 1-65,text,true,,228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
